,CATEGORY,TAGS,ga_txt_cleaned
22322,Languages / Compiler / Interpretation,javax|mvc|specs|standard,javax mvc api
24011,Logging / Monitoring,logging,connect common java log logj
2993,Example,application|example|portal|web|webapp,disney groovity sample portal
6395,Web Applications,application|web|webapp,sakaiproject sakai web tool
1062,Code analyses,analysis|elastic|elasticsearch|plugin|search,elasticsearch plugin analysis
11621,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
25786,Native Access Tools,native,jna
22172,Build Automation Tool Plugins,io|maven|plugin,iom changelog plugin
24190,Logging / Monitoring,logging,hynnet logback classic
6933,UI,assets|jquery|web,webjar jquery
5248,Web Applications,application|servlet|web|webapp,mobicent servlet sip testsuite application
9936,Build Automation Tool Plugins,build|build-system|jpa|maven|persistence|plugin,edugility jpa maven plugin
6359,Web Applications,application|web|webapp,sakaiproject sakai tool
20571,Example,example|plugin,geomajas plugin example
10470,Build Automation Tool Plugins,build|build-system|maven|plugin,jeluard plugin maven
26708,Distributed Communication,rpc|grpc|protocol,ai
22705,Database,jpa|mapping|persistence,ffch jpa mapper core
26265,File Handler,pdf,gradle plugin pdf
27132,Testing,scala|testing,scalatest
3213,Example,application|example|spring|testing|ui|web|webapp,ui test sample spring boot web
9796,Build Automation Tool Plugins,build|build-system|io|maven|plugin,maven plugin property file mojos
14577,Testing,code-coverage,sourceforge cobertura pom parent
27530,Marshalling / Unmarshalling,serialization,xuwei msgpackz playsjs
4281,Web Applications,application|jpa|jsp|persistence|web|webapp,webapp jpa jsp
17123,IDE Modules,eclipse|io|plugin|transport,openhab transport
17462,IDE Modules,eclipse|plugin|ui,mt cs rv ui
25705,Native Access Tools,native,sdk native
27666,Social Network Clients,social|spring,spring social
3476,Example,application|example|web|webapp,dihedron demo web
6567,Web Applications,application|web|webapp|webdav,modeshape webdav war
6178,Web Applications,application|web|webapp,kuali web
19672,Example,example|interface,common demo interface
18759,Example,example,sourceforge example
5310,Web Applications,application|spring|web|webapp,appfuse light spring
466,Web Applications,admin|application|cloud|web|webapp,cloud webapp admin
21364,Languages / Compiler / Interpretation,functional,typelevel cat
11303,Build Automation Tool Plugins,build|build-system|maven|plugin,spotify maven plugin
23491,Stream Processing,kafka|streaming,fast kafka
12797,Build Automation Tool Plugins,build|build-system|maven|plugin|tools,tool maven plugin
20210,Example,example|jms|queue|security,activemq example jms security
15074,IDE Modules,config|eclipse|plugin,smarthome config core
20855,Example,example|servlet,geronimo sample servlet example
5722,Web Applications,application|web|webapp,devop
19910,Example,example|io,demo file
19129,Example,example,sample
12393,Build Automation Tool Plugins,build|build-system|maven|plugin,atlassian maven plugin jira
18949,Example,example,sample
14097,Chart Libraries,chart|visualization,jasperreport chart
14739,Utilities,collections|structures,collection
19622,Example,example|image,tidalwave image example
11514,Build Automation Tool Plugins,build|build-system|maven|plugin,name maven plugin
7667,Logging / Monitoring,aws|metrics|monitoring,alonsodomin kamon cloudwatch
27546,Marshalling / Unmarshalling,serialization,deg
15330,Job Scheduling,cron|scala|scheduling,scala cron
11292,Build Automation Tool Plugins,build|build-system|maven|plugin,soebe maven plugin
25185,Build Automation Tool Plugins,maven|plugin,objectfanatic assertion mojo
6719,Aspect Oriented,aspect|aop,aspectj
8152,Testing,binding|testing,toolchain tiny test
6141,Web Applications,application|web|webapp,jasig webapp
27921,UI,swing|ui,swinglab
17229,IDE Modules,eclipse|plugin,mirror application
18304,Example,example,phantom example
1423,Build,ant,ant jvm
4488,Web Applications,application|module|web|webapp,vgregion notification core bc module intsvc
9220,Build Automation Tool Plugins,build|build-system|descriptor|maven|plugin,odavid maven plugin mojo descriptor
20381,Example,example|mapping|persistence|spring,flowable spring boot sample custom mybatis mapper
15217,Crawler,crawler|metrics,metric crawler
27884,UI,swing,client swing
19925,Example,example|io|kotlin,crabzilla kotlin example
14258,Application Layer Protocol Integration,client|http,client
26062,OSGi,osgi,osgi util converter
21137,Example,example|websocket,grizzly sample websocket chat
14135,Utilities,client|console,syncope ext client console
6435,Web Applications,application|web|webapp,uberfire showcase webapp
23154,Testing,junit|testing,junit
4404,Web Applications,application|metadata|web|webapp,redhat lightblue application metadata mgmt
17714,Example,example,arie sample blueprint
14157,Database,client|database|hadoop|hbase,hbase shade client hadoop
23256,Testing,junit|testing,name remal test junit
19899,Example,example|io,youi example
7019,UI,assets|web,webjar
9500,Build Automation Tool Plugins,build|build-system|google|maven|plugin,google code maven plugin
17115,IDE Modules,eclipse|io|plugin|reporting|scripting,report solution birt core script function
1734,Web Applications,appengine|application|web|webapp,arcbee gae studio
23482,Stream Processing,kafka|streaming,samza kafka
797,Code analyses,analysis,sonar plugin checkstyle
13716,File Handler,camel|json,camel springboot gson starter
19808,Example,example|io,example
3336,Example,application|example|web|webapp,jolira stateless demo
10852,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
2990,Web Applications,application|example|portal|portlet|web|webapp,portal pluto demo portlet
22100,File Handler,io|json,argonaut argonautsjs
14165,Database,client|database|hbase|scala,hbase scala
1718,Aspect Oriented,aop|aspect|jboss,jboss aop
26398,Database,persistence,mybatis parent
15969,File Handler,csv,widebase csv
6101,Web Applications,application|web|webapp,fosstrak
4976,Web Applications,application|server|service|spring|web|webapp,wso appserver spring restful service
6931,UI,assets|jquery|web,webjar jquery
22471,Testing,jboss|testing,jboss forge test harness
28264,Testing,testing,lihaoyi utestsjs
6011,Web Applications,application|web|webapp,bedework war
27778,Social Network Clients,spring,springframework social spring core
25265,Build Automation Tool Plugins,maven|plugin,easybean plugin write artifact
11309,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
26009,Database,orm|persistence,orm
14787,Distributed Communication,communication|distributed|remoting,knightliao herme jsonrpc base
19831,Example,example|io,auto example
11084,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
1905,Web Applications,application|bpm|console|gwt|jboss|server|ui|web|webapp,jboss bpm gwt console server
8859,Example,broker|example|jms|queue,activemq example broker node
610,Build Automation Tool Plugins,amazon|aws|build|build-system|maven|plugin,davidmoten aw maven plugin
8533,UI,bootstrap,ikasan bootstrap
5894,Web Applications,application|web|webapp,telegram bot
22355,Languages / Compiler / Interpretation,javax|soap|specs|spring|standard|xml,javax xml soap springsource
4807,Web Applications,application|remote|web|webapp|workflow,workflow remote
13475,Example,camel|example|image|io,fabric jube image quickstart java camel cdi
6217,Web Applications,application|web|webapp,access control oracle
21321,UI,framework|web,skinny framework
15867,File Handler,csv,source resolver csv
1740,Build Automation Tool Plugins,appengine|build|build-system|google|maven|plugin,google appengine maven plugin
8033,Build Automation Tool Plugins,binding|build|build-system|maven|plugin|xml,metatype jaxb maven plugin
23818,Languages / Compiler / Interpretation,language,glassfish javax el
1524,Build,ant,jonas security ant
25305,Build Automation Tool Plugins,maven|plugin,util mojos
23018,UI,jsp|portal|taglib,portal pluto taglib
26591,Messaging / Integration,queue|spring,spring boot starter rocketmq
17581,Testing,elastic|testing,sksamuel elastic test
28231,Testing,testing,lihaoyi utest
3330,Example,application|example|web|webapp,java adventure demo app
8640,UI,bootstrap|scala|scalajs|text,karasiq scalajs bootstrap
20339,Example,example|logging|osgi,karaf example log appender
6677,Aspect Oriented,aspect|aop,aspectj
5290,Web Applications,application|shell|web|webapp,shell web
17292,IDE Modules,eclipse|plugin,unibo alchemist
22734,Database,jpa|persistence,marschall threeten jpa
23776,Languages / Compiler / Interpretation,language,tranql connector postgresql common
10630,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
6115,Web Applications,application|web|webapp,glassfish war
10069,Build Automation Tool Plugins,build|build-system|maven|pdf|plugin,maven pdf plugin
24912,File Handler,markdown|scala|web-framework,scalatra scalate scalamd
4848,Web Applications,application|rest|web|webapp,strato rest endpoint
27096,Testing,scala|testing,scalatest
1815,Web Applications,application|authentication|io|oauth|plugin|policy|web|webapp,apiman plugin keycloak oauth policy
16753,Stream Processing,distributed|processing|stream,samza core
20023,Example,example|io|tracing,tracee example ear
4727,Web Applications,application|portlet|web|webapp,toutatice acrenne site stage portlet
11567,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
27281,Security / Authentification,security,shawven security
25015,Build Automation Tool Plugins,maven|plugin,npanday plugin
8051,IDE Modules,binding|eclipse|plugin,openhab bind
11232,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
27529,Marshalling / Unmarshalling,serialization,xuwei msgpackz playsjs
2758,Web Applications,application|example|io|parser|plugin|web|webapp,apiman plugin custom path parser demo
10702,Build Automation Tool Plugins,build|build-system|maven|plugin,opsj maven plugin
2999,Web Applications,application|example|portal|web|webapp,portal jetspeed demo
16305,Machine Learning,deep-learning,deeplearningj dlj test resource
5485,Web Applications,application|ui|web|webapp,srotya ui
19903,Example,example|io,youi examplesjs
15373,Cryptography,cryptography,util crypto
19177,Example,example,example
5406,Testing,application|testing|web|webapp,glassfish ozark test thymeleaf
11731,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
11778,Build Automation Tool Plugins,build|build-system|maven|plugin,bitbucket cowwoc maven plugin
24799,Logging / Monitoring,logging|twitter,twitter util log
17517,IDE Modules,eclipse|runtime,core
1879,Web Applications,application|binding|module|web|webapp|xml,jonas itest application jaxb module webapp
25741,Native Access Tools,native,jboss ws native jbossws client
17588,Database,elasticsearch|elastic|cluster|search,codelibs elasticsearch cluster runner
18334,Example,example,propensive contextual example
1948,Web Applications,application|bpm|service|soa|web|webapp,jbpm webapp
27734,Testing,specs|testing,spec coresjs
5924,Web Applications,application|web|webapp,web theme
11202,Build Automation Tool Plugins,build|build-system|maven|plugin,okta maven plugin
25364,Build Automation Tool Plugins,maven|plugin|sonar,sonarsource update sonar mojo
14581,Testing,code-coverage,emmalanguage emma
15080,Build Automation Tool Plugins,config|maven|platform|plugin,sonatype tycho target platform configuration
20858,Example,example|servlet,demo medium servlet
9847,Build Automation Tool Plugins,build|build-system|jaxrs|maven|plugin|report|rest,clerezza maven jaxrs report plugin
4549,Web Applications,application|platform|service|web|webapp,ze platform service file
19243,Example,example,demo
17746,Example,example,flink example table
