,CATEGORY,TAGS,ga_txt_cleaned
27590,Application-/ Web-Server,server|tomcat|webserver,waffle tomcat
8389,UI,bootstrap,adrianhurt play bootstrap core
7049,UI,assets|web,webjar bower dojo
22773,File Handler,json,advantageous boon json
14445,Mailing,client|mail,solarmosaic client mail
22592,Database,jdbc|sql,tadeuespindolapalermo easyjdbc easy jdbc
9319,Build Automation Tool Plugins,build|build-system|esb|maven|plugin,wso maven esb endpoint plugin
405,Actor Frameworks,actor|akka|concurrency|distributed|typesafe,typesafe akka actor
21410,Languages / Compiler / Interpretation,functional|scala|scalaz,scalaz core
9905,Build Automation Tool Plugins,build|build-system|jdbc|maven|plugin|sql,jdbc maven plugin
8309,Bitcoin,bitcoin,yubico bitcoin java core
5022,Web Applications,application|server|web|webapp,taverna server webapp
5643,Web Applications,application|web|webapp,mbei howto jse
12546,Build Automation Tool Plugins,build|build-system|maven|plugin|report,jcoffee custom report maven plugin
23362,JWT Libraries,jwt,okta jwt verifier parent
14588,Testing,code-coverage|collector|report|sonar,priv bang sonar collector jacoco coverage report
4992,Web Applications,application|server|testing|web|webapp,wso appserver access log test webapp
1220,UI,angular|assets|calendar|ui|web,webjar angular ui calendar
12010,Build Automation Tool Plugins,build|build-system|maven|plugin,jvnet hudson dtkit maven plugin
6006,Web Applications,application|web|webapp,baessie simulator
13881,Testing,cassandra|config|data|database|spring|testing,nosan cassandra datum test spring boot autoconfigure
3595,Web Applications,application|example|web|webapp,pustefixframework sample modulet
2066,Web Applications,application|bundle|web|webapp,entando bundle widget navigationmenu
17948,Example,example,agilejava blammo sample
13113,Stream Processing,camel|connector|jms|kafka|queue|streaming,camel kafkaconnector activemq kafka connector
6510,Web Applications,application|web|webapp,wildfly quickstart helloworld rf
5192,Web Applications,application|service|web|webapp,weblab service local file expos
24469,Logging / Monitoring,logging,java truevfs ext log
20379,Example,example|mapping|persistence|plugin|spring,viiyue plugin mybatis mapper spring boot sample
3921,Web Applications,application|gwt|jquery|web|web-framework|webapp,vaadin external atmosphere jquery
12744,Build Automation Tool Plugins,build|build-system|maven|plugin|taglib,sourceforge maven taglib plugin
24551,Logging / Monitoring,logging,eroq logger
15549,Cryptography,cryptography,alpharogroup mystic crypt
26939,Testing,scala|scalajs|testing,japgolly scalajs react testsjs
16032,File Handler,csv|filtering,widebase csv filter
1540,Build,ant,ant netrexx
16079,IDE Modules,data|eclipse|io|jdbc|plugin|report|reporting|sql,report solution birt datum oda jdbc
20022,Example,example|io|tracing,tracee example
3738,Example,application|example|web|webapp|wicket,try wicket toastr sample
1948,Web Applications,application|bpm|service|soa|web|webapp,jbpm soa webapp
15673,Cryptography,cryptography|json,codingrodent jackson json crypto
229,Distributed Communication,actor|akka|communication|concurrency|distributed|remote|remoting|typesafe,typesafe akka remote
26049,OSGi,osgi,bndlib
3597,Web Applications,application|example|web|webapp,rr sqlify ninja demo
25694,Native Access Tools,native,tgio rncryptor native
20587,Example,example|process|spring,flowable spring boot sample process
4274,Web Applications,application|jms|queue|web|webapp,hevelian activemq webapp
15267,Job Scheduling,cron,crashub crash plugin cron
10535,Build Automation Tool Plugins,build|build-system|maven|plugin,mzachar maven plugin virgo plan
3049,Web Applications,application|example|resource|scala|swagger|web|webapp,wordnik swagger sample scala alt resource list
17514,IDE Modules,eclipse|runtime,core filebuffer source
10655,Build Automation Tool Plugins,build|build-system|maven|plugin,wpic coffeescript maven plugin
24204,Logging / Monitoring,logging,jesus crie modularbot logger
1689,Build,ant|extension,fabric ant extension
11214,Build Automation Tool Plugins,build|build-system|maven|plugin,peterlavalle droid maven plugin
25699,Native Access Tools,native,intel analytic bigdl native mkl java
27979,Testing,testing,fsanaulla core testing
20174,Example,example|jms|queue,activemq example jms reattach node
12649,Build Automation Tool Plugins,build|build-system|maven|plugin|selenium|testing,mojo selenium maven plugin
1364,Annotation Processing,annotations|processor,olingo odata annotation processor incubate
6085,Web Applications,application|web|webapp,fabric weblogic host
12213,Build Automation Tool Plugins,build|build-system|maven|plugin,semantictool maven plugin
18170,Example,example,jashmore example
2410,Web Applications,application|dependency-injection|example|web|webapp,ttdev wpt sample guice
11426,Build Automation Tool Plugins,build|build-system|maven|plugin,fenvariel gettext maven plugin
28321,Utilities,time,fluidsonic fluid time macosx
21052,Example,example|transaction,jacorb demo bank explicit transaction
17147,IDE Modules,eclipse|library|plugin,xtext jbase
22237,Marshalling / Unmarshalling,io|serialization,raven source serializer
674,Testing,amazon|aws|camel|integration|testing,camel quarkus aw sns integration test
15279,Job Scheduling,cron,criteo cuttle cron
2305,Web Applications,application|console|io|web|webapp,brooklyn web console
21407,Languages / Compiler / Interpretation,functional|scala|scalaz,scalaz core
21894,Graph Algorithms and Tools,graph|server|storage,agrosense server storage tinkerpop
18349,Example,example,rouesnel typedsql example
363,Testing,actor|akka|concurrency|distributed|testing|typesafe,typesafe akka testkit
14631,Testing,code-coverage|reporter,flexmojos oss coverage reporter
13580,Example,camel|example|testing,fusesource fabric fab test sample camel velocity share
24411,Logging / Monitoring,logging,agilecoder logger loge logback
2234,Web Applications,application|cluster|example|web|webapp,thomasjohansen warbuddy cluster demo
28288,Testing,testing|selenium,applitool eye selenium java
11734,Build Automation Tool Plugins,build|build-system|maven|plugin,amebastack maven ameba plugin
17881,Example,example,tuscany sca sample jse
26205,File Handler,pdf,aspose pdf legacy
15584,Cryptography,cryptography,hoffman crypto
12166,Build Automation Tool Plugins,build|build-system|maven|plugin,util maven plugin antrmic
9192,Build Automation Tool Plugins,build|build-system|database|maven|plugin|postgresql|tools,craftwork tool maven jooq codegen postgre plugin
18729,Example,example,rgielen javafx weaver springboot sample
14788,Distributed Communication,communication|distributed|remoting,adobe blazed core
25897,Application Layer Protocol Integration,network|ssh,sshtool jssh daemon
23008,Utilities,json|validation,etl unit json validator
6566,Web Applications,application|web|webapp|webdav,modeshape jbossas web webdav war
2618,Web Applications,application|event|web|webapp|websocket,wso carbon event processing output adaptor websocket endpoint
8739,IDE Modules,bpm|eclipse|plugin|process,activiti designer kickstart gui process
7356,Security / Authentification,authentication|io,basestar auth
18181,Example,example,jetdrone yoke example dojo reststore
15683,Cryptography,cryptography|library,ai ylyue yue library base crypto
9530,Build Automation Tool Plugins,build|build-system|gwt|maven|plugin|ui,treblereel gwt jcl maven plugin
22874,File Handler,json,json jackson
22286,Build Automation Tool Plugins,javascript|jsf|maven|plugin,myface buildtool javascript plugin
26868,Rule Engines,rule-engine,drool ha core infra
19880,Example,example|io,underscore compose example
4522,Web Applications,application|mvc|sdk|security|spring|web|webapp,stormpath spring sdk tutorial security webmvc ftw
11298,Build Automation Tool Plugins,build|build-system|maven|plugin,sourceninja maven plugin
21337,Application Layer Protocol Integration,ftp|io|network,uis nio sftp
8152,Testing,binding|testing,toolchain ogt tiny databind test
14012,Testing,chart|eclipse|model|testing|ui|visualization,neoscada hmi scada ui chart model test
18124,Example,example,glassdoor planoutj demos
14569,Languages / Compiler / Interpretation,codec|javax|specs|spring|standard,javax medium jai springsource codec
7927,Benchmarks,benchmark|io,bigio benchmark
24595,Logging / Monitoring,logging,hexwork cobalt log js
25280,Build Automation Tool Plugins,maven|plugin,sonatype tycho extra plugin
15507,Cryptography,cryptography,jpmorgan quorum encryption ec
4267,Web Applications,application|jms|plugin|queue|web|webapp,geronimo plugin activemq webconsole
11306,Build Automation Tool Plugins,build|build-system|maven|plugin,sprylab webinloop maven plugin
7004,UI,assets|web,webjar acorn
6772,Aspect Oriented,aspect|spring,springframework spring aop
26675,Utilities,regexp|scala,gekomad scala regex collection
5888,Web Applications,application|web|webapp,cnr si cool jconon oiv
1575,Build,ant,roguedevs nodeant
14765,External Process Execution,commons|execution|process,common exec
19564,Example,example|hazelcast|jdbc|sql,hazelcast jet example jdbc
25115,Build Automation Tool Plugins,maven|plugin,cjoop proguard plugin
11025,Build Automation Tool Plugins,build|build-system|maven|plugin,robotframework maven plugin
13384,Database,camel|deployment|sql,camel quarkus debezium sqlserver deployment
3825,Web Applications,application|extension|identity|web|webapp,wso carbon extension identity authenticator outbound emailotp
3882,Web Applications,application|gateway|io|platform|server|tomcat|web|webapp|webserver,apiman gateway platform war tomcat api
14696,Utilities,collections|structures,concurrentlinkedhashmap lru
3322,Example,application|example|web|webapp,githup liuyanggithup xxl job executor sample nutz
20066,Example,example|jboss,jboss arquillian spock example
16626,Dependency Injection,dependency-injection,scaldi
11878,Build Automation Tool Plugins,build|build-system|maven|plugin,duelengine duel staticapps maven plugin
17222,IDE Modules,eclipse|plugin,marvinformatic formatter api
3433,Example,application|example|web|webapp,andromda sample animalquiz animal quiz web
23490,Stream Processing,kafka|streaming,howardliu gear kafka
9217,Build Automation Tool Plugins,build|build-system|deployment|maven|plugin,cubeengine maven plugin ore deploy
1155,Barcode Handler,android|barcode|scanning,dk schaumburgit fast barcode scanner
12641,Build Automation Tool Plugins,build|build-system|maven|plugin|security,coverity security pie maven plugin
9737,Build Automation Tool Plugins,build|build-system|io|maven|plugin,permazen maven plugin
21860,Graph Algorithms and Tools,graph|provider,hawkular inventory tinkerpop titan provider
18945,Example,example,ensime example
21081,Example,example|vertx|webservice,atmosphere sample vertx jersey chat
14359,Application Layer Protocol Integration,client|http,loopj android async http
24754,Logging / Monitoring,logging|rest|spring|template,hobsoft spring rest template logger
16356,Machine Learning,deep-learning|machine-learning,thoughtwork deeplearne
2135,Web Applications,application|camel|example|rest|swagger|web|webapp,wildfly camel example rest swagger
25268,Build Automation Tool Plugins,maven|plugin,qianalyze
16462,Machine Learning,deep-learning|machine-learning|nlp|spark,deeplearningj dlj spark nlp java
25962,Natural Language Processing,nlp|service,vsct tock nlp api service
3399,Example,application|example|web|webapp,bz opendatahub alpinebits example guestrequest
22701,Database,jpa|json|persistence,friendlyjava jpa json
1633,Build,ant,ant starteam
8634,UI,bootstrap|scala|scalajs,karasiq scalajs bootstrap
5636,Web Applications,application|web|webapp,fancyerii scui
26319,File Handler,pdf,xhtmlrenderer fly saucer pdf openpdf
24138,Logging / Monitoring,logging,dongxiguo zero log
26502,Testing,plugin|testing,venkatramanm swf all plugin test
22661,Managing / Monitoring,jmx,arie jmx parent
22316,Languages / Compiler / Interpretation,javax|mail|specs|spring|standard,javax mail springsource
18393,Example,example,squarespace cldr example
20092,Example,example|jetty|rest|server|webserver,juneau example rest jetty
8588,UI,bootstrap|eclipse,veithen cosmo bootstrap ecf
17908,Example,example,ajlane iostream example
17424,IDE Modules,eclipse|plugin|runtime,emf mwe runtime
7054,UI,assets|web,webjar bower gridstack
