,CATEGORY,TAGS,ga_txt_cleaned
22869,File Handler,json,uniscala json
1205,File Handler,android|svg,japgolly svg android
3953,Web Applications,application|hibernate|persistence|web|webapp,hibernate tutorial web
25320,Build Automation Tool Plugins,maven|plugin|remote|resource,xwiki common tool remote resource plugin
6629,Web Applications,application|web|web-framework|webapp,adaptrex sandbox tapestry cayenne di
11425,Build Automation Tool Plugins,build|build-system|maven|plugin,fenvariel certificate maven plugin
1021,Testing,analysis|code-coverage|coverage|runtime,scoverage scalac runtimesjs
3301,Example,application|example|web|webapp,waffle demo jaas
24117,Logging / Monitoring,logging,daioware log
28463,Utilities,validation,wix accord coresjs
4874,Web Applications,application|rest|web|webapp,rest webapp
4453,Web Applications,application|module|portlet|web|webapp,vgregion issue core module portlet
15308,Job Scheduling,cron,alonsodomin cron doobie
627,Stream Processing,amazon|aws|camel|connector|kafka|s3|streaming,camel kafkaconnector aw kafka connector
2908,Web Applications,application|example|jsf|web|webapp,myface tobago example
3793,Web Applications,application|example|web|webapp|wicket,wicketstuff select example
9571,Build Automation Tool Plugins,build|build-system|image|maven|native|plugin,oracle substratevm native image maven plugin
20565,Example,example|plugin,thorstenmarx webtool plugin example
11439,Build Automation Tool Plugins,build|build-system|maven|plugin,lundegaard maven build plugin
14415,Messaging / Integration,client|javax|jms|message|queue|specs|standard,javax jms api
4685,Web Applications,application|portal|web|webapp,flowersinthesand portal chat
15425,Cryptography,cryptography,camel crypto cms
20840,Example,example|service,consol citrus simulator sample wsdl
10079,Build Automation Tool Plugins,build|build-system|maven|persistence|plugin,plugin mybatis maven
13522,Example,camel|example|logging,camel quarkus example timer log cdi
3794,Web Applications,application|example|web|webapp|wicket,wicketstuff example
21722,Graph Algorithms and Tools,graph,microsoft graph core
15769,UI,css|sonar,sonar plugin css
8812,Logging / Monitoring,bridge|logging|slf4j,log logj adapter slfj
2609,Web Applications,application|event|extension|web|webapp,face extension simple event
21608,Languages / Compiler / Interpretation,generator|parser|scala,parboil scala
27715,Testing,specs|testing,spec core
17815,Example,example,juddi example simple browse
7418,Security / Authentification,authentication|io|oauth|provider|resource,gravitee resource oauth provider keycloak
19042,Example,example,ikasan demo parent
8484,UI,bootstrap,liftmodule fobo twbs bootstrap
9617,Build Automation Tool Plugins,build|build-system|io|maven|plugin,mhoffrog plugin maven
12496,Build Automation Tool Plugins,build|build-system|maven|plugin|processor,bsc maven processor plugin
17637,Template Engines,engine|scala|template|web-framework,scalatra scalate core
21083,Example,example|view,view sample
9649,Build Automation Tool Plugins,build|build-system|io|maven|plugin,githook maven plugin
19503,Example,example|gwt|ui,timeu gwt libs sample
3742,Example,application|example|web|webapp|wicket,atmosphere sample wicket
21429,Languages / Compiler / Interpretation,functional|scala|scalaz,scalaz coresjs
27149,Testing,scala|testing,scalatest scalatestsjs
23969,Logging / Monitoring,logging,opsj pax log logj
5771,Web Applications,application|web|webapp,gitee qdbp web
20486,Example,example|osgi|provider,karaf example scr provider
12363,Build Automation Tool Plugins,build|build-system|maven|plugin,tk plan maven plugin
15020,Configuration Libraries,config,deg classy coresjs
7895,Benchmarks,benchmark|driver|facebook,facebook presto benchmark driver
7796,Utilities,beans|validation|wicket,ftline wicket bean validation
12706,Build Automation Tool Plugins,build|build-system|maven|plugin|spring,springframework spring maven plugin
27930,Testing,testing,jasmine testing
14266,Application Layer Protocol Integration,client|http,xuwei httpz
15759,UI,css|query|styles,philcali css query
9847,Build Automation Tool Plugins,build|build-system|jaxrs|maven|plugin|report|rest,clerezza maven jaxrs report plugin
23409,Logging / Monitoring,kafka|metrics|streaming,squaredesk nova metric kafka
9464,Build Automation Tool Plugins,build|build-system|git|maven|plugin|policy|scm,maven policy
24454,Logging / Monitoring,logging,logback
20280,Example,example|junit|spring|testing,fitbur testify example junit spring systemt
14962,Concurrency Libraries,concurrency|concurrent|functional|scala|scalaz,scalaz concurrent
17579,Testing,elastic|testing,sksamuel elastic test
15115,OSGi,container|osgi,karaf
19697,Example,example|io,example
619,Build Automation Tool Plugins,amazon|aws|build|build-system|maven|plugin|repository|s3,maven repository aw
25491,Testing,mock|mocking|testing,mockito all
22774,File Handler,json,fluidsonic fluid json
304,Logging / Monitoring,actor|akka|concurrency|distributed|metrics,gron metric akkaa
11987,Build Automation Tool Plugins,build|build-system|maven|plugin,javafx maven plugin
6160,Web Applications,application|web|webapp,jvnet hudson rs
6994,UI,assets|web,jszip redist
8558,UI,bootstrap|cache,turbospace boot bootstrap ebean infinispan
20250,Example,example|jpa|persistence|spring,flowable spring boot sample jpa
21624,Build Automation Tool Plugins,git|library|maven|plugin,gitlab tag release plugin
23485,Stream Processing,kafka|streaming,servicecomb pack fsm channel kafka
18725,Example,example,example helloworld
15427,Cryptography,cryptography,fulcrum crypto
24329,Logging / Monitoring,logging,softwaremill monix logback
11878,Build Automation Tool Plugins,build|build-system|maven|plugin,duelengine maven plugin
2274,Web Applications,application|config|web|webapp,peterphi std config configuration
17972,Example,example,alipay sofa tracer sample with dubbo
6457,Web Applications,application|web|webapp,wso
15972,File Handler,csv,bytecode opencsv
11809,Build Automation Tool Plugins,build|build-system|maven|plugin,carlspre maven plugin
27367,Security / Authentification,security|spring,yingzhuo carnival spring boot starter restful security jwt
13898,Database,cassandra|connector|database,cassandra connector
28561,Cluster Managment,yarn|data|spring|batch|hadoop,springframework datum spring yarn batch
23545,Stream Processing,kafka|streaming,expediagroup rhapsody kafka
27968,Testing,testing,dozermapp test dozer parent
24853,Distributed Communication,manager|transaction,arie transaction manager
7073,UI,assets|web,webjar bowergithub polymerelement iron target behavior
21946,Utilities,gwt|ui|validation,gwt validation
3026,Example,application|example|portlet|web|webapp,liferay face demos iceface portlet
24676,Logging / Monitoring,logging|osgi,osgi enroute equinox log adapter
28415,Utilities,validation,microtweak conditional validator core
20459,Example,example|osgi,karaf example jaas feature
7173,UI,assets|web,webjar
8721,Operations management,bpm|cloud|event|service,activiti cloud service event
27334,Security / Authentification,security|spring,rlon spring stateless security
17010,IDE Modules,eclipse|framework|plugin,lip pnml framework
25687,Native Access Tools,native,facebook react native
11939,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
22949,File Handler,json|play-framework|typesafe,typesafe play json
19887,Example,example|io,wcm sample
1611,Build,ant,asciidoctor ant
19627,Example,example|image,imajine image example customoperation
7844,Benchmarks,benchmark,matthieu vergne benchmark
15825,UI,css|styles|svg,xmlgraphic batik css
16150,Database,database|graph|neo4j|server,graphaware neoj server parent
8820,Containerization,bridge|service|vertx|docker|io|discovery,vertx service discovery bridge docker
17592,Database,elasticsearch|elastic|search|spark,elasticsearch spark
21379,Languages / Compiler / Interpretation,functional|scala|scalaz,scalaz core
16469,Natural Language Processing,deep-learning|nlp|yarn|hadoop|machine-learning,deeplearningj nlp yarn
24371,Logging / Monitoring,logging,vicrab logback
21964,Utilities,hibernate|persistence|validation,dashbuilder hibernate validator
15876,File Handler,csv,ddf catalog transformer csv
865,Code analyses,analysis,checkstyle check
7020,UI,assets|web,webjar
16765,Distributed Tracing,distributed|tracing,htrace core
23891,Testing,library|testing,library test
20943,Example,example|spring,flowable spring boot sample dmn
5859,Web Applications,application|web|webapp,opensource
27957,Testing,testing,codeframe hal tooling test
14526,File Handler,clojure|markdown,cljsjs
9364,Build Automation Tool Plugins,build|build-system|font|maven|plugin,jasperreport font maven plugin
4491,Web Applications,application|module|web|webapp,vgregion hub module
12864,Build Automation Tool Plugins,build|build-system|maven|plugin|webapp,npanday plugin maven webapp
26562,Utilities,query|validation,query validator
21988,File Handler,html|parser,htmlparser
4731,Web Applications,application|portlet|web|webapp,esup portlet
8387,UI,bootstrap,adrianhurt play bootstrap core
2450,Web Applications,application|device|management|web|webapp,wso carbon devicemgt device mgt api
8008,Database,bigdata|hadoop|query,pig
15343,Testing,cron|testing,alonsodomin cron testkit
16332,Machine Learning,deep-learning|machine-learning,thoughtwork deeplearne
17391,IDE Modules,eclipse|plugin,sonatype hudson
10686,Build Automation Tool Plugins,build|build-system|maven|plugin,plugin maven
5692,Web Applications,application|web|webapp,orchestra cxf war
15226,Crawler,crawler|sql,digitalpebble stormcrawler storm crawler sql
22221,Utilities,io|scala,scala incubator file
15131,Database,couchdb,ibm couchdb scala
26687,Distributed Coordination,registry|spring|zookeeper,hengboy spring boot starter registry zookeeper
817,Code analyses,analysis,netbean module maven checkstyle
11575,Build Automation Tool Plugins,build|build-system|maven|plugin,md maven plugin
8725,Logging / Monitoring,bpm|cloud|logging|service,activiti cloud common service log
14229,Example,client|example|spring,cxf dosgi sample ri spring dm client
14243,Distributed Computing,client|hadoop|spark,hive spark client
9642,Build Automation Tool Plugins,build|build-system|io|maven|plugin,maven plugin
17682,Natural Language Processing,evaluation|nlp,ai tock nlp entity evaluator
7773,Utilities,beans|scala|validation,tsukaby bean validation scala
17187,OSGi,eclipse|osgi,osgi equinox coordinator
19674,Example,example|interface,jaxio celerio spi example
11622,Build Automation Tool Plugins,build|build-system|maven|plugin,serenity bdd maven plugin
17807,Example,example,hyrack example
2571,Web Applications,application|elastic|elasticsearch|platform|search|service|web|webapp,ze platform service document elasticsearch
14766,Testing,commons|integration|rdf|testing,common rdf integration test
21476,Logging / Monitoring,generator|logging,exception log generator
10751,Build Automation Tool Plugins,build|build-system|maven|plugin,inftec maven plugin
6057,Web Applications,application|web|webapp,duracloud
3063,Example,application|example|rest|web|webapp,atmosphere sample sse rest chat
5558,Web Applications,application|web|webapp,nifi web error
14025,Chart Libraries,chart|eclipse|ui|view|visualization,neoscada hmi scada ui chart view
14470,Natural Language Processing,client|nlp,ai tock nlp core client
27620,Communication Protocol Integration,sms|spring,jackieonway sm spring boot starter
15666,Cryptography,cryptography|io|security,getlime security powerauth crypto parent
11427,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
10939,Build Automation Tool Plugins,build|build-system|maven|plugin,disney studio cucumber plugin maven
16100,IDE Modules,data|eclipse|io|plugin|report|reporting|ui,report solution birt datum oda sampledb ui
