,CATEGORY,TAGS,ga_txt_cleaned
11085,Build Automation Tool Plugins,build|build-system|maven|plugin,dropwizard maven plugin
7338,Security / Authentification,authentication|client|oauth|webservice,jersey contrib oauth client
2170,Web Applications,application|cassandra|database|embedded|web|webapp,hawkular common embed cassandra war
4449,Web Applications,application|module|portlet|web|webapp,vgregion core bc module portlet
7773,Utilities,beans|scala|validation,bean validation scala
11813,Build Automation Tool Plugins,build|build-system|maven|plugin,property maven plugin
3732,Example,application|example|web|webapp|wicket,agilecoder wicket webjar sample
12911,Build Automation Tool Plugins,build|esb|maven|plugin,servicemix build
27272,Security / Authentification,security,shiro
18206,Example,example,liferay demo
26644,Reflection Libraries,reflection,scalamacro resetallattrs
12988,Bytecode Libraries,bytecode|instrumentation|spring,springframework spring
24245,Logging / Monitoring,logging,mastfrog logj appender
26914,Testing,rule-engine|testing,drool testcoverage test
3317,Example,application|example|web|webapp,sample site
11254,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin build
2090,Web Applications,application|calendar|example|io|web|webapp,dheid demo calendar
2921,Example,application|example|json|web|webapp|webservice,glassfish jersey example json processing webapp
19213,Example,example,sample
22371,Languages / Compiler / Interpretation,javax|specs|spring|standard|transaction,javax transaction springsource
1870,Web Applications,application|binding|example|messaging|web|webapp,tuscany sca sample bind comet pubsub webapp
18984,Example,example,glassfish fighterfish sample helloworld
2551,Web Applications,application|ejb|service|web|webapp,glassfish ejb timer service app
19952,Example,example|io|pojo,servicecomb demo pojo
10544,Build Automation Tool Plugins,build|build-system|maven|plugin,odavid maven plugin mixin
28255,Testing,testing,lihaoyi utestsjs
6735,Aspect Oriented,aspect|aop,plexus compiler aspectj
11757,Build Automation Tool Plugins,build|build-system|maven|plugin,maven
14767,Utilities,commons|io,common
15833,UI,css|swt,platform ui css swt
14816,IDE Modules,compatibility|eclipse|registry|runtime,core runtime compatibility registry source
19192,Example,example,sample
12729,Build Automation Tool Plugins,build|build-system|maven|plugin|swagger,swagger maven plugin
23662,Stream Processing,kafka|streaming,kafka
214,Database,actor|akka|cassandra|concurrency|database|distributed|launcher|persistence|typesafe,typesafe akka persistence cassandra launcher
8599,Example,bootstrap|example,bootstrap sample
2390,Web Applications,application|data|web|webapp,redhat lightblue application datum mgmt
13666,Testing,camel|integration|testing,camel quarkus integration test jira
19712,Example,example|io,example application
28173,Testing,testing,util test
23073,Testing,junit|reporter|testing,junit reporter
25359,Build Automation Tool Plugins,maven|plugin|signing,check plugin
9483,Build Automation Tool Plugins,build|build-system|git|maven|plugin|scm|workflow,kuali maven plugin workflow
5007,Web Applications,application|server|tomcat|web|webapp|webserver,overlord war tomcat
25695,Native Access Tools,native,waffle jna
21799,Graph Algorithms and Tools,graph,graph
4606,Web Applications,application|plugin|web|webapp,entando plugin
14848,Build Automation Tool Plugins,compiler|maven|plugin,compiler plugin
7156,UI,assets|web,webjar
25728,Native Access Tools,native,arquillian extension native api
4885,Web Applications,application|rest|web|webapp,modeshape web rest war
21191,Build Automation Tool Plugins,extension|maven|plugin,igormaznitsa mvn extension
19938,Example,example|io|messaging,brooklyn example simple message pubsub
7950,Benchmarks,benchmark|io|logging,scalecube benchmark logj
2148,Web Applications,application|camel|example|swagger|web|webapp,camel example swagger java
21886,Graph Algorithms and Tools,graph|scala,assembla scala incubator
1993,Web Applications,application|build|build-system|example|maven|plugin|web|webapp,codeartisan asadmin maven plugin multi example web
7082,UI,assets|web,webjar
20095,Example,example|jetty|server|servlet|webserver,geronimo sample servlet example jetty
6724,Aspect Oriented,aspect|aop,aspectj springsource
3558,Web Applications,application|example|web|webapp,opsj pax web sample war
5212,Web Applications,application|servlet|system|web|webapp,system file servlet
1244,UI,angular|assets|web,webjar bower angular
8288,File Handler,binding|xml,jaxb
18995,Example,example,glassfish grizzly sample
7566,File System,aws|cache|s3,gild gfc cache
7862,Benchmarks,benchmark,cometd java benchmark common
11486,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
23588,Stream Processing,kafka|streaming,kafka
11796,Build Automation Tool Plugins,build|build-system|maven|plugin,bluestemsoftware open maven plugin install
20193,Example,example|jms|queue,geronimo sample activemq
27332,Security / Authentification,security|spring,solution spring security
8555,UI,bootstrap|build|build-system|maven|plugin,andromda maven plugin bootstrap install
6665,Build Automation Tool Plugins,archetype|maven|plugin,mule archetype
3349,Example,application|example|web|webapp,khubla pragmatach example
985,Testing,analysis|code-coverage|coverage|plugin,scoverage scalac plugin
1515,Build,ant,jonas cluster daemon ant
13875,Database,cassandra|client|database|jdbc|sql,extra cassandra jdbc
1275,Web Applications,annotations|application|jetty|server|testing|web|webapp|webserver,mortbay jetty test annotation webapp
16162,Database,database|graph|nosql|spark,spark
9909,Build Automation Tool Plugins,build|build-system|jenkins|maven|plugin,maven plugin jenkin
14790,Distributed Communication,communication|distributed|remoting,core
17147,IDE Modules,eclipse|library|plugin,xtext
7286,UI,assets|web,webjar bowergithub polymerelement paper style
375,Testing,actor|akka|concurrency|distributed|testing|typesafe,typesafe akka testkit
25656,Native Access Tools,native,fommil netlib
623,Caching,amazon|aws|cache|client|sdk,amazonaw aw java sdk
22373,Languages / Compiler / Interpretation,javax|specs|spring|standard|xml,javax xml ws springsource
4949,Web Applications,application|search|server|solr|web|webapp,craftercms crafter search solr server
12042,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
24342,Logging / Monitoring,logging,logback
23981,Logging / Monitoring,logging,springframework boot spring starter logj
14312,Application Layer Protocol Integration,client|http,lihaoyi request
10260,Build Automation Tool Plugins,build|build-system|maven|plugin,mojo changelog maven plugin
4442,Web Applications,application|mock|web|webapp,eurekaclinical cas mock
17687,Logging / Monitoring,event|logging|processor,nifi window event log processor
4498,Web Applications,application|module|web|webapp,vgregion theme core bc module
8957,Build Automation Tool Plugins,build|build-system|camel|doc|maven|plugin,camel documentation maven plugin
5239,Web Applications,application|servlet|web|webapp,mobicent servlet sip testsuite application
9894,Build Automation Tool Plugins,build|build-system|jboss|maven|plugin,jboss resolver maven plugin
6178,Web Applications,application|web|webapp,kuali web
15086,Configuration Libraries,config|spring,springframework spring
20288,Example,example|junit|testing,junit example
2672,Example,application|example|gwt|rest|web|web-framework|webapp,vaadin external atmosphere sample rest chat
24090,Logging / Monitoring,logging,log
8804,Logging / Monitoring,bridge|logging,slfj jcl
27618,Communication Protocol Integration,sms|spring,sm spring boot parent
8787,IDE Modules,bridge|eclipse|plugin,sonatype tycho bridge facade api
8777,Operations management,bpmclientformsconsole,jbpm console ng generic form client
22152,Testing,io|junit|testing,cucumber junit
23123,Testing,junit|testing,junit addon
2398,Web Applications,application|datasource|web|webapp,cargo datasource war
23781,Languages / Compiler / Interpretation,language,tranql connector xa
9614,Build Automation Tool Plugins,build|build-system|io|maven|model|plugin,konig model merge maven plugin
23937,Logging / Monitoring,logging,outr
17404,IDE Modules,eclipse|plugin,sonatype tycho publisher facade
28256,Testing,testing,lihaoyi utestsjs
5469,Web Applications,application|tracking|web|webapp,tracker
8363,Bitcoin,bitcoin,bitcoin db common
14901,Compression Libraries,compression,avast bytecompressor
21598,Languages / Compiler / Interpretation,generator|parser|scala,parboil scala
16791,DNS Libraries,dns,google cloud java dns
11434,Build Automation Tool Plugins,build|build-system|maven|plugin,template maven plugin
20769,Example,example|security|soap,fusesource example secure soap
2538,Web Applications,application|ejb|example|web|webapp|webservice,jersey sample ejb
2920,Example,application|example|json|web|webapp,defne sample json example
1810,Web Applications,application|authentication|identity|portal|web|webapp,wso identity app authentication portal
3226,Web Applications,application|example|spring|web|webapp,sample spring
9419,Build Automation Tool Plugins,build|build-system|generator|maven|plugin,table generator maven plugin
10043,Build Automation Tool Plugins,build|build-system|maven|osgi|plugin,felix maven plugin
10157,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
27132,Testing,scala|testing,scalatest
7003,UI,assets|web,webjar
22280,Languages / Compiler / Interpretation,javaee|javax|specs|standard,javax javaee api
18525,Example,example,codecentric example
161,Actor Frameworks,actor|akka|amazon|aws|concurrency|distributed|reactive,jiko reactive aw akka
19346,Example,example|extension|sdk,sdk extension example
8153,Testing,binding|testing,toolchain test
454,Testing,actor|server|testing,actor server testkit
7443,Security / Authentification,authentication|io|service,mosip authentication service
9495,Build Automation Tool Plugins,build|build-system|google|maven|plugin,google code maven play plugin
2430,Web Applications,application|deployment|spring|testing|web|webapp,springframework boot spring deployment test tomee
18153,Example,example,cucumber example
28345,Distributed Tracing,tracing|accumulo,accumulo
2280,Web Applications,application|connector|io|web|webapp,connector
971,Code analyses,analysis|cloud|sdk,sap cloud sdk analysis tool
8584,UI,bootstrap|dependency-injection,guice bootstrap
14102,Chart Libraries,chart|visualization,chart
26698,Security / Authentification,resource|security|server,shiro resource server
24730,Logging / Monitoring,logging|plugin|security,security graylog plugin alert wizard
27254,Security / Authentification,security,security
571,Languages / Compiler / Interpretation,agent|integration|python,python agent integration
6809,UI,assets,webjar npm
22140,File Handler,io|json,spray json
24630,Logging / Monitoring,logging,log logssjs
23040,Build Automation Tool Plugins,junit|maven|plugin|testing,yandex qatool junit plugin
16842,DNS Libraries,dns,dns
27778,Social Network Clients,spring,springframework social spring core
10560,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
281,Logging / Monitoring,actor|akka|concurrency|distributed|logging|slf4j|typesafe,typesafe akka slfj
10854,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
13716,File Handler,camel|json,camel springboot gson starter
19265,Example,example,demo
9545,Build Automation Tool Plugins,build|build-system|hibernate|maven|persistence|plugin,hibernate maven plugin
6744,Aspect Oriented,aspect|aop,clover aspectj compiler
15520,Cryptography,cryptography,crypto
11650,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
10628,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
7267,UI,assets|web,webjar bower polymerelement paper style
9917,Build Automation Tool Plugins,build|build-system|jetty|maven|plugin|server|webserver,kohsuke jetty maven plugin
